bus,plateNumber,route_id,request_id,user_id,request_created_at,route_departure_name,route_departure_id,route_arrival_name,route_arrival_id,request_accepted_at,request_etd,request_eta,route_atd,route_ata,passengers,request_departure_name,request_departure_id,request_arrival_name,request_arrival_id,status
3,IPT 7081,588,766,27,2024-05-13 07:30:07.841000,Kyprou,3,Antheon,6,2024-05-13 07:30:07.514293,2024-05-13 07:30:07.000000,2024-05-13 07:36:14.000000,2024-05-13 07:39:30.401891,2024-05-13 07:45:54.885990,1,Kyprou,3,Antheon,6,COMPLETED
2,IPO 7757,590,767,86,2024-05-13 07:34:34.699000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-13 07:34:35.094621,2024-05-13 07:46:02.000000,2024-05-13 07:48:52.000000,2024-05-13 07:52:21.403623,2024-05-13 07:54:13.442632,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,589,768,24,2024-05-13 07:39:41.225000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 07:39:41.438354,2024-05-13 07:46:09.000000,2024-05-13 07:57:49.000000,2024-05-13 07:51:28.167939,2024-05-13 07:55:05.433126,1,Plateia Glyfadas,1,Gymnasio,4,COMPLETED
4,ITN 1930,592,768,24,2024-05-13 07:39:41.225000,Plateia Vergoti,2,Gymnasio,4,2024-05-13 07:39:41.438354,2024-05-13 07:46:09.000000,2024-05-13 07:57:49.000000,2024-05-13 07:55:05.689756,2024-05-13 08:04:37.983224,1,Plateia Glyfadas,1,Gymnasio,4,COMPLETED
4,ITN 1930,589,769,47,2024-05-13 07:40:48.273000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 07:40:48.646093,2024-05-13 07:46:09.000000,2024-05-13 07:48:42.000000,2024-05-13 07:51:28.167939,2024-05-13 07:55:05.433126,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
4,ITN 1930,592,770,59,2024-05-13 07:42:50.875000,Plateia Vergoti,2,Gymnasio,4,2024-05-13 07:42:50.436810,2024-05-13 07:48:42.000000,2024-05-13 08:01:31.000000,2024-05-13 07:55:05.689756,2024-05-13 08:04:37.983224,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
4,ITN 1930,594,770,59,2024-05-13 07:42:50.875000,Gymnasio,4,Aigaiou,7,2024-05-13 07:42:50.436810,2024-05-13 07:48:42.000000,2024-05-13 08:01:31.000000,2024-05-13 08:04:38.238884,2024-05-13 08:10:26.117012,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
1,IPT 7084,591,771,27,2024-05-13 07:51:48.542000,Gymnasio,4,Plateia Glyfadas,1,2024-05-13 07:51:48.178490,2024-05-13 07:51:48.000000,2024-05-13 07:59:29.000000,2024-05-13 07:54:24.489443,2024-05-13 08:00:06.061703,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,593,772,47,2024-05-13 07:57:32.576000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-13 07:57:32.953063,2024-05-13 08:00:05.000000,2024-05-13 08:02:55.000000,2024-05-13 07:58:42.319842,2024-05-13 08:08:09.841500,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,595,773,59,2024-05-13 08:10:50.995000,Trochaia,9,Kyprou,3,2024-05-13 08:10:50.559653,2024-05-13 08:14:31.000000,2024-05-13 08:25:49.000000,2024-05-13 08:14:40.442066,2024-05-13 08:23:24.138150,1,Trochaia,9,Kyprou,3,COMPLETED
1,IPT 7084,606,774,86,2024-05-13 08:22:58.793000,Plateia Vergoti,2,DEI,8,2024-05-13 08:22:59.599369,2024-05-13 08:27:42.000000,2024-05-13 08:42:24.000000,2024-05-13 08:44:35.444345,2024-05-13 08:54:38.235397,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,596,775,23,2024-05-13 08:23:58.317000,Plateia Vergoti,2,Antheon,6,2024-05-13 08:23:59.591302,2024-05-13 08:26:29.000000,2024-05-13 08:32:31.000000,2024-05-13 08:24:15.651947,2024-05-13 08:32:34.376891,1,Plateia Vergoti,2,Antheon,6,COMPLETED
3,IPT 7081,597,776,57,2024-05-13 08:24:01.519000,Plateia Vergoti,2,Agia Triada,5,2024-05-13 08:24:02.042608,2024-05-13 08:28:56.000000,2024-05-13 08:37:58.000000,2024-05-13 08:30:49.880732,2024-05-13 08:40:56.438224,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
2,IPO 7757,598,779,23,2024-05-13 08:34:54.713000,Antheon,6,DEI,8,2024-05-13 08:34:55.982602,2024-05-13 08:36:32.000000,2024-05-13 08:40:35.000000,2024-05-13 08:38:52.984442,2024-05-13 08:44:15.191195,1,Antheon,6,DEI,8,COMPLETED
2,IPO 7757,607,780,47,2024-05-13 08:36:32.116000,Gymnasio,4,Plateia Glyfadas,1,2024-05-13 08:36:32.499507,2024-05-13 08:46:47.000000,2024-05-13 08:54:37.000000,2024-05-13 08:50:18.568769,2024-05-13 08:58:01.828810,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,600,782,57,2024-05-13 08:41:13.854000,Agia Triada,5,Kyprou,3,2024-05-13 08:41:14.385107,2024-05-13 08:41:13.000000,2024-05-13 08:55:33.000000,2024-05-13 08:41:32.615989,2024-05-13 08:51:33.818407,1,Agia Triada,5,Kyprou,3,COMPLETED
4,ITN 1930,609,785,23,2024-05-13 08:46:06.602000,DEI,8,Plateia Vergoti,2,2024-05-13 08:46:07.875808,2024-05-13 08:53:55.000000,2024-05-13 09:03:11.000000,2024-05-13 08:54:52.661669,2024-05-13 09:04:58.270385,1,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,610,786,59,2024-05-13 08:48:08.035000,Plateia Vergoti,2,Aigaiou,7,2024-05-13 08:48:07.594960,2024-05-13 09:00:27.000000,2024-05-13 09:10:16.000000,2024-05-13 08:59:00.043353,2024-05-13 09:10:17.329848,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
1,IPT 7084,611,787,86,2024-05-13 08:57:09.664000,Gymnasio,4,Kyprou,3,2024-05-13 08:57:09.929674,2024-05-13 09:03:21.000000,2024-05-13 09:08:32.000000,2024-05-13 09:06:37.249534,2024-05-13 09:11:41.347226,1,Gymnasio,4,Kyprou,3,COMPLETED
4,ITN 1930,621,788,59,2024-05-13 09:10:41.947000,Trochaia,9,Kyprou,3,2024-05-13 09:10:41.729331,2024-05-13 09:16:22.000000,2024-05-13 09:27:31.000000,2024-05-13 09:54:35.197253,2024-05-13 10:05:40.983667,1,Trochaia,9,Kyprou,3,COMPLETED
3,IPT 7081,612,789,86,2024-05-13 09:12:01.145000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-13 09:12:01.586754,2024-05-13 09:16:09.000000,2024-05-13 09:26:42.000000,2024-05-13 09:16:59.231872,2024-05-13 09:28:34.944957,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,613,790,23,2024-05-13 09:19:08.441000,Plateia Vergoti,2,Antheon,6,2024-05-13 09:19:09.710637,2024-05-13 09:21:41.000000,2024-05-13 09:27:44.000000,2024-05-13 09:22:08.994807,2024-05-13 09:30:04.344417,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,615,791,24,2024-05-13 09:20:43.574000,Kyprou,3,Plateia Glyfadas,1,2024-05-13 09:20:43.867628,2024-05-13 09:22:35.000000,2024-05-13 09:25:19.000000,2024-05-13 09:30:19.196169,2024-05-13 09:35:14.717792,1,Kyprou,3,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,617,792,57,2024-05-13 09:22:16.779000,Plateia Glyfadas,1,Agia Triada,5,2024-05-13 09:22:17.334515,2024-05-13 09:25:19.000000,2024-05-13 09:32:59.000000,2024-05-13 09:35:15.296775,2024-05-13 09:46:02.459210,1,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
3,IPT 7081,614,793,86,2024-05-13 09:29:03.908000,Plateia Vergoti,2,DEI,8,2024-05-13 09:29:04.115060,2024-05-13 09:31:36.000000,2024-05-13 09:39:27.000000,2024-05-13 09:29:39.318647,2024-05-13 09:36:54.073567,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,616,794,23,2024-05-13 09:30:16.315000,Antheon,6,DEI,8,2024-05-13 09:30:17.592264,2024-05-13 09:30:16.000000,2024-05-13 09:34:22.000000,2024-05-13 09:34:07.099180,2024-05-13 09:37:01.909748,1,Antheon,6,DEI,8,COMPLETED
3,IPT 7081,618,795,86,2024-05-13 09:37:18.991000,Gymnasio,4,Kyprou,3,2024-05-13 09:37:19.328824,2024-05-13 09:44:36.000000,2024-05-13 09:49:42.000000,2024-05-13 09:45:30.698891,2024-05-13 09:51:35.321175,1,Gymnasio,4,Kyprou,3,COMPLETED
3,IPT 7081,623,796,23,2024-05-13 09:37:35.179000,DEI,8,Agios Tryfon,10,2024-05-13 09:37:36.465913,2024-05-13 10:02:51.000000,2024-05-13 10:20:17.000000,2024-05-13 09:58:00.528178,2024-05-13 10:01:47.949801,1,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,625,796,23,2024-05-13 09:37:35.179000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-13 09:37:36.465913,2024-05-13 10:02:51.000000,2024-05-13 10:20:17.000000,2024-05-13 10:01:48.287608,2024-05-13 10:17:03.051357,1,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,628,796,23,2024-05-13 09:37:35.179000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 09:37:36.465913,2024-05-13 10:02:51.000000,2024-05-13 10:20:17.000000,2024-05-13 10:17:03.334803,2024-05-13 10:20:41.159188,1,DEI,8,Plateia Vergoti,2,COMPLETED
1,IPT 7084,619,797,57,2024-05-13 09:46:22.513000,Agia Triada,5,Kyprou,3,2024-05-13 09:46:23.065659,2024-05-13 09:46:22.000000,2024-05-13 10:00:57.000000,2024-05-13 09:47:16.641339,2024-05-13 09:54:49.070619,1,Agia Triada,5,Kyprou,3,COMPLETED
1,IPT 7084,624,798,47,2024-05-13 09:52:30.779000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 09:52:31.150929,2024-05-13 10:05:13.000000,2024-05-13 10:07:46.000000,2024-05-13 10:01:14.638427,2024-05-13 10:04:47.517857,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
1,IPT 7084,632,799,25,2024-05-13 09:53:25.404000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-13 09:53:25.488577,2024-05-13 10:23:36.000000,2024-05-13 10:38:54.000000,2024-05-13 10:24:05.238388,2024-05-13 10:41:24.134989,1,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
3,IPT 7081,625,800,86,2024-05-13 09:54:01.211000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-13 09:54:02.001828,2024-05-13 10:05:56.000000,2024-05-13 10:16:30.000000,2024-05-13 10:01:48.287608,2024-05-13 10:17:03.051357,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,626,801,27,2024-05-13 09:59:54.526000,Plateia Vergoti,2,Aigaiou,7,2024-05-13 09:59:54.158068,2024-05-13 10:07:46.000000,2024-05-13 10:17:37.000000,2024-05-13 10:04:47.946046,2024-05-13 10:16:10.039105,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
3,IPT 7081,631,803,57,2024-05-13 10:17:19.980000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 10:17:20.506033,2024-05-13 10:23:08.000000,2024-05-13 10:25:40.000000,2024-05-13 10:23:50.228481,2024-05-13 10:26:51.567880,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
4,ITN 1930,634,805,27,2024-05-13 10:37:46.421000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-13 10:37:46.050586,2024-05-13 10:45:27.000000,2024-05-13 10:47:59.000000,2024-05-13 10:44:09.207203,2024-05-13 10:49:43.636566,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
1,IPT 7084,635,806,27,2024-05-14 07:04:47.192000,Antheon,6,Plateia Vergoti,2,2024-05-14 07:04:46.685149,2024-05-14 07:14:25.000000,2024-05-14 07:30:40.000000,2024-05-14 07:19:50.511294,2024-05-14 07:29:10.934481,2,Antheon,6,Agios Tryfon,10,COMPLETED
1,IPT 7084,639,806,27,2024-05-14 07:04:47.192000,Plateia Vergoti,2,Agios Tryfon,10,2024-05-14 07:04:46.685149,2024-05-14 07:14:25.000000,2024-05-14 07:30:40.000000,2024-05-14 07:29:11.428548,2024-05-14 07:44:00.767197,2,Antheon,6,Agios Tryfon,10,COMPLETED
2,IPO 7757,636,808,24,2024-05-14 07:10:33.686000,Plateia Glyfadas,1,Aigaiou,7,2024-05-14 07:10:33.888316,2024-05-14 07:10:33.000000,2024-05-14 07:18:57.000000,2024-05-14 07:19:59.366578,2024-05-14 07:38:30.669115,1,Plateia Glyfadas,1,Aigaiou,7,COMPLETED
3,IPT 7081,637,809,59,2024-05-14 07:23:38.436000,Plateia Vergoti,2,Agia Triada,5,2024-05-14 07:23:37.913436,2024-05-14 07:23:38.000000,2024-05-14 07:36:19.000000,2024-05-14 07:24:15.734080,2024-05-14 07:37:53.163216,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
4,ITN 1930,638,810,47,2024-05-14 07:23:38.269000,Plateia Vergoti,2,Antheon,6,2024-05-14 07:23:38.645753,2024-05-14 07:23:38.000000,2024-05-14 07:35:54.000000,2024-05-14 07:25:28.283003,2024-05-14 07:31:15.511852,1,Plateia Vergoti,2,Antheon,6,COMPLETED
3,IPT 7081,644,811,25,2024-05-14 07:24:32.133000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-14 07:24:32.765150,2024-05-14 07:44:28.000000,2024-05-14 07:59:46.000000,2024-05-14 07:47:28.184780,2024-05-14 08:05:59.037704,2,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
4,ITN 1930,642,812,86,2024-05-14 07:26:42.373000,Plateia Vergoti,2,DEI,8,2024-05-14 07:26:42.818636,2024-05-14 07:40:32.000000,2024-05-14 07:48:22.000000,2024-05-14 07:43:57.694656,2024-05-14 07:52:54.421369,1,Plateia Vergoti,2,DEI,8,COMPLETED
4,ITN 1930,642,813,57,2024-05-14 07:32:20.022000,Plateia Vergoti,2,DEI,8,2024-05-14 07:32:20.560487,2024-05-14 07:40:32.000000,2024-05-14 07:59:10.000000,2024-05-14 07:43:57.694656,2024-05-14 07:52:54.421369,1,Plateia Vergoti,2,Gymnasio,4,COMPLETED
4,ITN 1930,646,813,57,2024-05-14 07:32:20.022000,DEI,8,Gymnasio,4,2024-05-14 07:32:20.560487,2024-05-14 07:40:32.000000,2024-05-14 07:59:10.000000,2024-05-14 07:52:54.745954,2024-05-14 07:57:24.796290,1,Plateia Vergoti,2,Gymnasio,4,COMPLETED
2,IPO 7757,643,814,59,2024-05-14 07:41:15.989000,Agia Triada,5,Gymnasio,4,2024-05-14 07:41:15.748146,2024-05-14 07:48:15.000000,2024-05-14 07:55:47.000000,2024-05-14 07:46:31.363757,2024-05-14 07:48:55.446789,2,Agia Triada,5,Kyprou,3,COMPLETED
2,IPO 7757,645,814,59,2024-05-14 07:41:15.989000,Gymnasio,4,Kyprou,3,2024-05-14 07:41:15.748146,2024-05-14 07:48:15.000000,2024-05-14 07:55:47.000000,2024-05-14 07:48:56.112091,2024-05-14 07:54:49.335408,2,Agia Triada,5,Kyprou,3,COMPLETED
2,IPO 7757,649,815,47,2024-05-14 07:41:34.760000,Antheon,6,DEI,8,2024-05-14 07:41:35.145429,2024-05-14 08:00:12.000000,2024-05-14 08:04:18.000000,2024-05-14 07:59:23.043966,2024-05-14 08:01:23.509264,1,Antheon,6,DEI,8,COMPLETED
2,IPO 7757,645,817,24,2024-05-14 07:44:59.214000,Gymnasio,4,Kyprou,3,2024-05-14 07:44:59.659244,2024-05-14 07:50:41.000000,2024-05-14 08:07:23.000000,2024-05-14 07:48:56.112091,2024-05-14 07:54:49.335408,1,Gymnasio,4,Agios Tryfon,10,COMPLETED
2,IPO 7757,647,817,24,2024-05-14 07:44:59.214000,Kyprou,3,Antheon,6,2024-05-14 07:44:59.659244,2024-05-14 07:50:41.000000,2024-05-14 08:07:23.000000,2024-05-14 07:54:49.529750,2024-05-14 07:59:22.702200,1,Gymnasio,4,Agios Tryfon,10,COMPLETED
2,IPO 7757,649,817,24,2024-05-14 07:44:59.214000,Antheon,6,DEI,8,2024-05-14 07:44:59.659244,2024-05-14 07:50:41.000000,2024-05-14 08:07:23.000000,2024-05-14 07:59:23.043966,2024-05-14 08:01:23.509264,1,Gymnasio,4,Agios Tryfon,10,COMPLETED
2,IPO 7757,650,817,24,2024-05-14 07:44:59.214000,DEI,8,Agios Tryfon,10,2024-05-14 07:44:59.659244,2024-05-14 07:50:41.000000,2024-05-14 08:07:23.000000,2024-05-14 08:01:24.176223,2024-05-14 08:06:21.120736,1,Gymnasio,4,Agios Tryfon,10,COMPLETED
4,ITN 1930,648,818,86,2024-05-14 07:53:14.536000,Gymnasio,4,Kyprou,3,2024-05-14 07:53:14.883620,2024-05-14 07:59:10.000000,2024-05-14 08:04:16.000000,2024-05-14 07:57:25.162817,2024-05-14 08:03:41.095876,1,Gymnasio,4,Kyprou,3,COMPLETED
2,IPO 7757,655,819,27,2024-05-14 07:55:28.889000,Agia Triada,5,DEI,8,2024-05-14 07:55:28.448840,2024-05-14 08:13:38.000000,2024-05-14 08:18:47.000000,2024-05-14 08:14:39.126845,2024-05-14 08:20:08.261779,2,Agia Triada,5,DEI,8,COMPLETED
1,IPT 7084,654,820,47,2024-05-14 08:04:45.624000,DEI,8,Plateia Vergoti,2,2024-05-14 08:04:46.000109,2024-05-14 08:07:54.000000,2024-05-14 08:17:10.000000,2024-05-14 08:14:10.382919,2024-05-14 08:28:56.342317,1,DEI,8,Plateia Vergoti,2,COMPLETED
4,ITN 1930,652,821,59,2024-05-14 08:04:52.408000,Kyprou,3,Plateia Vergoti,2,2024-05-14 08:04:52.004250,2024-05-14 08:04:52.000000,2024-05-14 08:09:46.000000,2024-05-14 08:06:32.305652,2024-05-14 08:10:14.510932,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,658,826,27,2024-05-14 08:22:06.534000,DEI,8,Plateia Glyfadas,1,2024-05-14 08:22:06.058465,2024-05-14 08:22:06.000000,2024-05-14 08:29:47.000000,2024-05-14 08:23:13.688108,2024-05-14 08:32:40.717280,2,DEI,8,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,659,827,24,2024-05-14 08:23:44.966000,Antheon,6,Plateia Glyfadas,1,2024-05-14 08:23:45.363735,2024-05-14 08:29:46.000000,2024-05-14 08:34:06.000000,2024-05-14 08:33:08.951845,2024-05-14 08:36:55.348867,1,Antheon,6,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,660,829,86,2024-05-14 08:27:04.372000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-14 08:27:04.870748,2024-05-14 08:27:09.000000,2024-05-14 08:38:02.000000,2024-05-14 08:36:21.154253,2024-05-14 08:50:35.885548,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,661,830,27,2024-05-14 08:33:16.207000,Plateia Karaiskaki,11,Trochaia,9,2024-05-14 08:33:15.681359,2024-05-14 08:45:40.000000,2024-05-14 08:53:54.000000,2024-05-14 08:48:29.534172,2024-05-14 08:59:09.290808,3,Plateia Karaiskaki,11,Trochaia,9,COMPLETED
1,IPT 7084,662,831,47,2024-05-14 08:47:24.147000,Plateia Vergoti,2,Antheon,6,2024-05-14 08:47:24.539685,2024-05-14 08:47:46.000000,2024-05-14 08:53:48.000000,2024-05-14 08:49:26.052988,2024-05-14 08:58:45.762735,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,662,832,59,2024-05-14 08:47:39.512000,Plateia Vergoti,2,Antheon,6,2024-05-14 08:47:38.963078,2024-05-14 08:47:46.000000,2024-05-14 08:59:05.000000,2024-05-14 08:49:26.052988,2024-05-14 08:58:45.762735,2,Plateia Vergoti,2,Agia Triada,5,COMPLETED
1,IPT 7084,664,832,59,2024-05-14 08:47:39.512000,Antheon,6,Agia Triada,5,2024-05-14 08:47:38.963078,2024-05-14 08:47:46.000000,2024-05-14 08:59:05.000000,2024-05-14 08:58:46.384181,2024-05-14 09:06:16.851338,2,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,663,833,86,2024-05-14 08:50:59.136000,Plateia Vergoti,2,DEI,8,2024-05-14 08:50:59.480861,2024-05-14 08:53:30.000000,2024-05-14 09:01:18.000000,2024-05-14 08:56:34.294245,2024-05-14 09:09:21.442797,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,666,835,27,2024-05-14 09:02:23.615000,Kyprou,3,Agia Triada,5,2024-05-14 09:02:23.079935,2024-05-14 09:13:32.000000,2024-05-14 09:20:35.000000,2024-05-14 09:11:58.796017,2024-05-14 09:12:39.299068,1,Kyprou,3,Agia Triada,5,COMPLETED
1,IPT 7084,665,836,59,2024-05-14 09:06:45.976000,Agia Triada,5,Kyprou,3,2024-05-14 09:06:45.747029,2024-05-14 09:06:45.000000,2024-05-14 09:07:01.000000,2024-05-14 09:07:02.569410,2024-05-14 09:15:14.788733,1,Agia Triada,5,Kyprou,3,COMPLETED
1,IPT 7084,669,838,47,2024-05-14 09:07:01.235000,Antheon,6,DEI,8,2024-05-14 09:07:01.613439,2024-05-14 09:13:07.000000,2024-05-14 09:17:13.000000,2024-05-14 09:20:15.644647,2024-05-14 09:23:02.546424,1,Antheon,6,DEI,8,COMPLETED
3,IPT 7081,668,839,86,2024-05-14 09:10:08.878000,Gymnasio,4,Kyprou,3,2024-05-14 09:10:09.275507,2024-05-14 09:16:23.000000,2024-05-14 09:21:29.000000,2024-05-14 09:18:01.540078,2024-05-14 09:26:17.751922,1,Gymnasio,4,Kyprou,3,COMPLETED
2,IPO 7757,670,840,27,2024-05-14 09:12:59.014000,Aigaiou,7,Gymnasio,4,2024-05-14 09:12:58.578007,2024-05-14 09:15:17.000000,2024-05-14 09:20:41.000000,2024-05-14 09:24:07.789281,2024-05-14 09:30:26.579213,1,Aigaiou,7,Gymnasio,4,COMPLETED
1,IPT 7084,671,841,47,2024-05-14 09:23:17.380000,DEI,8,Plateia Vergoti,2,2024-05-14 09:23:17.749648,2024-05-14 09:23:17.000000,2024-05-14 09:32:21.000000,2024-05-14 09:25:05.936140,2024-05-14 09:33:11.658015,2,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,674,843,27,2024-05-14 09:30:51.815000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-14 09:30:51.317356,2024-05-14 09:40:28.000000,2024-05-14 09:43:18.000000,2024-05-14 09:39:20.405871,2024-05-14 09:43:57.805658,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,676,847,86,2024-05-14 09:40:09.148000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-14 09:40:09.455104,2024-05-14 09:47:55.000000,2024-05-14 09:58:29.000000,2024-05-14 09:50:31.353910,2024-05-14 10:07:04.826753,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,675,848,27,2024-05-14 09:46:20.168000,Plateia Vergoti,2,Antheon,6,2024-05-14 09:46:19.628349,2024-05-14 09:48:52.000000,2024-05-14 09:54:56.000000,2024-05-14 09:50:02.965169,2024-05-14 10:00:23.819988,6,Plateia Vergoti,2,Antheon,6,COMPLETED
2,IPO 7757,679,853,27,2024-05-15 07:03:42.949000,Plateia Vergoti,2,Gymnasio,4,2024-05-15 07:03:42.946438,2024-05-15 07:03:42.000000,2024-05-15 07:12:49.000000,2024-05-15 07:10:26.849978,2024-05-15 07:23:36.303758,2,Plateia Vergoti,2,Gymnasio,4,COMPLETED
3,IPT 7081,681,855,60,2024-05-15 07:15:55.725000,Agia Triada,5,Trochaia,9,2024-05-15 07:15:55.967106,2024-05-15 07:15:55.000000,2024-05-15 07:21:41.000000,2024-05-15 07:29:19.725877,2024-05-15 07:35:17.060760,1,Agia Triada,5,Trochaia,9,COMPLETED
1,IPT 7084,680,856,86,2024-05-15 07:17:42.889000,Plateia Vergoti,2,DEI,8,2024-05-15 07:17:43.241953,2024-05-15 07:21:21.000000,2024-05-15 07:29:12.000000,2024-05-15 07:22:46.469559,2024-05-15 07:33:22.629180,1,Plateia Vergoti,2,DEI,8,COMPLETED
4,ITN 1930,682,857,27,2024-05-15 07:25:17.113000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-15 07:25:17.100507,2024-05-15 07:29:09.000000,2024-05-15 07:31:59.000000,2024-05-15 07:43:09.816613,2024-05-15 07:46:37.874825,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,682,858,47,2024-05-15 07:25:39.700000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-15 07:25:40.059957,2024-05-15 07:29:09.000000,2024-05-15 07:36:39.000000,2024-05-15 07:43:09.816613,2024-05-15 07:46:37.874825,1,Plateia Vergoti,2,Antheon,6,COMPLETED
4,ITN 1930,684,858,47,2024-05-15 07:25:39.700000,Plateia Glyfadas,1,Antheon,6,2024-05-15 07:25:40.059957,2024-05-15 07:29:09.000000,2024-05-15 07:36:39.000000,2024-05-15 07:46:38.173325,2024-05-15 07:51:55.772505,1,Plateia Vergoti,2,Antheon,6,COMPLETED
2,IPO 7757,683,859,86,2024-05-15 07:40:32.541000,Gymnasio,4,Kyprou,3,2024-05-15 07:40:33.149604,2024-05-15 07:40:32.000000,2024-05-15 07:45:38.000000,2024-05-15 07:43:25.897913,2024-05-15 07:50:28.632253,1,Gymnasio,4,Kyprou,3,COMPLETED
1,IPT 7084,686,864,27,2024-05-15 07:55:03.365000,Kyprou,3,Plateia Vergoti,2,2024-05-15 07:55:03.346664,2024-05-15 08:04:37.000000,2024-05-15 08:09:35.000000,2024-05-15 07:58:11.387088,2024-05-15 08:06:43.914429,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,685,865,60,2024-05-15 07:55:24.256000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-15 07:55:24.229979,2024-05-15 08:01:05.000000,2024-05-15 08:00:41.000000,2024-05-15 07:57:31.422828,2024-05-15 08:01:50.699006,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
2,IPO 7757,687,866,59,2024-05-15 07:57:48.927000,Plateia Vergoti,2,Agia Triada,5,2024-05-15 07:57:48.230227,2024-05-15 08:00:41.000000,2024-05-15 08:09:54.000000,2024-05-15 08:01:50.871265,2024-05-15 08:13:18.732574,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,688,867,52,2024-05-15 07:59:59.623000,DEI,8,Plateia Vergoti,2,2024-05-15 07:59:57.960048,2024-05-15 08:03:00.000000,2024-05-15 08:12:04.000000,2024-05-15 08:02:52.454056,2024-05-15 08:13:38.323471,2,DEI,8,Plateia Vergoti,2,COMPLETED
1,IPT 7084,689,871,27,2024-05-15 08:07:44.491000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-15 08:07:44.461840,2024-05-15 08:10:27.000000,2024-05-15 08:12:58.000000,2024-05-15 08:11:51.247088,2024-05-15 08:26:21.911524,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
2,IPO 7757,690,872,59,2024-05-15 08:15:04.854000,Agia Triada,5,Kyprou,3,2024-05-15 08:15:04.393622,2024-05-15 08:15:04.000000,2024-05-15 08:21:50.000000,2024-05-15 08:15:44.516604,2024-05-15 08:23:59.744561,1,Agia Triada,5,Kyprou,3,COMPLETED
